[2025-07-31 06:00:00.000] INFO  SensorHub: Init complete. Firmware v2.0.1
[2025-07-31 06:00:00.000] DEBUG ADC[id=1001]: Temperature sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1002]: Temperature sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1003]: Temperature sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1004]: Temperature sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1005]: Temperature sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1006]: Moisture sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1007]: Moisture sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1008]: Moisture sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1009]: Moisture sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1010]: Moisture sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1011]: Light sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1012]: Light sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1013]: Light sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1014]: Light sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1015]: Light sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1016]: Humidity sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1017]: Humidity sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1018]: Humidity sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1019]: Humidity sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1020]: Humidity sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1021]: Co2 sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1022]: Co2 sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1023]: Co2 sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1024]: Co2 sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1025]: Co2 sensor #5 initialized
[2025-07-31 06:00:05.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.0C, Moisture=45.4%, Light=536lux, Humidity=48.6%, CO2=677ppm
[2025-07-31 06:11:30.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.6C, Moisture=39.7%, Light=700lux, Humidity=42.5%, CO2=721ppm
[2025-07-31 06:11:30.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=26.0C, Moisture=38.0%, Light=591lux, Humidity=67.5%, CO2=584ppm
[2025-07-31 06:11:30.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=26.1C, Moisture=38.3%, Light=678lux, Humidity=65.6%, CO2=792ppm
[2025-07-31 06:11:35.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.3C, Moisture=39.4%, Light=617lux, Humidity=44.4%, CO2=398ppm
[2025-07-31 06:11:35.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.7C, Moisture=36.9%, Light=548lux, Humidity=59.3%, CO2=600ppm
[2025-07-31 06:11:35.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=22.8C, Moisture=35.6%, Light=661lux, Humidity=42.5%, CO2=556ppm
[2025-07-31 06:11:35.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.9C, Moisture=38.8%, Light=501lux, Humidity=66.1%, CO2=507ppm
[2025-07-31 06:11:35.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.9C, Moisture=36.0%, Light=549lux, Humidity=42.6%, CO2=545ppm
[2025-07-31 06:11:40.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.6C, Moisture=43.1%, Light=500lux, Humidity=52.1%, CO2=384ppm
[2025-07-31 06:11:40.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.6C, Moisture=35.6%, Light=579lux, Humidity=54.0%, CO2=383ppm
[2025-07-31 06:11:40.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.1C, Moisture=41.2%, Light=632lux, Humidity=51.9%, CO2=550ppm
[2025-07-31 06:11:40.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=26.2C, Moisture=46.5%, Light=625lux, Humidity=45.9%, CO2=424ppm
[2025-07-31 06:11:40.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.7C, Moisture=42.1%, Light=517lux, Humidity=69.2%, CO2=700ppm
[2025-07-31 06:11:45.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.4C, Moisture=37.7%, Light=610lux, Humidity=60.3%, CO2=372ppm
[2025-07-31 06:11:45.000] WARN  MoistureMonitor[id=1006]: Moisture dropped to 37.7%
[2025-07-31 06:11:45.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.2C, Moisture=38.1%, Light=623lux, Humidity=48.0%, CO2=718ppm
[2025-07-31 06:11:45.000] WARN  MoistureMonitor[id=1007]: Moisture dropped to 38.1%
[2025-07-31 06:11:45.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.5C, Moisture=44.7%, Light=575lux, Humidity=44.9%, CO2=626ppm
[2025-07-31 06:11:45.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=22.6C, Moisture=44.6%, Light=686lux, Humidity=41.6%, CO2=677ppm
[2025-07-31 06:11:45.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.9C, Moisture=40.1%, Light=527lux, Humidity=61.9%, CO2=393ppm
[2025-07-31 06:11:50.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.9C, Moisture=41.3%, Light=620lux, Humidity=51.1%, CO2=748ppm
[2025-07-31 06:11:50.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=22.8C, Moisture=45.7%, Light=569lux, Humidity=69.8%, CO2=649ppm
[2025-07-31 06:11:50.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=26.1C, Moisture=40.9%, Light=631lux, Humidity=69.0%, CO2=382ppm
[2025-07-31 06:11:50.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=26.4C, Moisture=44.9%, Light=549lux, Humidity=48.7%, CO2=464ppm
[2025-07-31 06:11:50.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=26.4C, Moisture=45.1%, Light=596lux, Humidity=50.2%, CO2=563ppm
[2025-07-31 06:11:55.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.4C, Moisture=47.2%, Light=539lux, Humidity=65.8%, CO2=399ppm
[2025-07-31 06:11:55.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.7C, Moisture=44.4%, Light=624lux, Humidity=66.7%, CO2=401ppm
[2025-07-31 06:11:55.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=22.7C, Moisture=46.6%, Light=561lux, Humidity=65.9%, CO2=375ppm
[2025-07-31 06:11:55.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.3C, Moisture=46.9%, Light=580lux, Humidity=51.9%, CO2=603ppm
[2025-07-31 06:11:55.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.4C, Moisture=35.1%, Light=660lux, Humidity=48.3%, CO2=542ppm
[2025-07-31 06:12:00.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.6C, Moisture=38.0%, Light=616lux, Humidity=45.0%, CO2=446ppm
[2025-07-31 06:12:00.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.7C, Moisture=43.5%, Light=603lux, Humidity=64.6%, CO2=658ppm
[2025-07-31 06:12:00.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.0C, Moisture=46.9%, Light=586lux, Humidity=59.5%, CO2=785ppm
[2025-07-31 06:12:00.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.0C, Moisture=36.2%, Light=594lux, Humidity=63.3%, CO2=522ppm
[2025-07-31 06:12:00.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.3C, Moisture=46.1%, Light=663lux, Humidity=50.7%, CO2=438ppm
[2025-07-31 06:12:05.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.0C, Moisture=36.4%, Light=642lux, Humidity=51.5%, CO2=449ppm
[2025-07-31 06:12:05.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=22.7C, Moisture=43.3%, Light=679lux, Humidity=44.8%, CO2=716ppm
[2025-07-31 06:12:05.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.4C, Moisture=39.2%, Light=579lux, Humidity=63.4%, CO2=351ppm
[2025-07-31 06:12:05.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.0C, Moisture=35.7%, Light=639lux, Humidity=68.4%, CO2=657ppm
[2025-07-31 06:12:05.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.5C, Moisture=45.0%, Light=618lux, Humidity=54.5%, CO2=428ppm
[2025-07-31 06:12:10.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.1C, Moisture=44.9%, Light=628lux, Humidity=65.0%, CO2=351ppm
[2025-07-31 06:12:10.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.8C, Moisture=44.9%, Light=595lux, Humidity=49.4%, CO2=362ppm
[2025-07-31 06:12:10.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.0C, Moisture=47.7%, Light=564lux, Humidity=43.3%, CO2=795ppm
[2025-07-31 06:12:10.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.5C, Moisture=37.6%, Light=630lux, Humidity=69.2%, CO2=495ppm
[2025-07-31 06:12:10.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=26.2C, Moisture=41.3%, Light=622lux, Humidity=59.8%, CO2=798ppm
[2025-07-31 06:12:15.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.2C, Moisture=42.5%, Light=687lux, Humidity=61.3%, CO2=784ppm
[2025-07-31 06:12:15.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.9C, Moisture=41.3%, Light=587lux, Humidity=47.5%, CO2=596ppm
[2025-07-31 06:12:15.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.3C, Moisture=46.5%, Light=513lux, Humidity=51.2%, CO2=796ppm
[2025-07-31 06:12:15.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.1C, Moisture=47.9%, Light=565lux, Humidity=61.1%, CO2=765ppm
[2025-07-31 06:12:15.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.6C, Moisture=38.8%, Light=647lux, Humidity=56.3%, CO2=753ppm
[2025-07-31 06:12:20.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.2C, Moisture=36.8%, Light=638lux, Humidity=54.1%, CO2=438ppm
[2025-07-31 06:12:20.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=26.4C, Moisture=41.4%, Light=539lux, Humidity=44.5%, CO2=659ppm
[2025-07-31 06:12:20.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.0C, Moisture=35.6%, Light=578lux, Humidity=52.8%, CO2=452ppm
[2025-07-31 06:12:20.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.5C, Moisture=35.1%, Light=568lux, Humidity=55.1%, CO2=764ppm
[2025-07-31 06:12:20.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.5C, Moisture=40.8%, Light=661lux, Humidity=47.4%, CO2=727ppm
[2025-07-31 06:12:25.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.6C, Moisture=47.0%, Light=503lux, Humidity=64.0%, CO2=595ppm
[2025-07-31 06:12:25.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=26.3C, Moisture=38.6%, Light=504lux, Humidity=43.7%, CO2=545ppm
[2025-07-31 06:12:25.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.2C, Moisture=35.9%, Light=654lux, Humidity=52.1%, CO2=356ppm
[2025-07-31 06:12:25.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.5C, Moisture=41.1%, Light=550lux, Humidity=55.5%, CO2=636ppm
[2025-07-31 06:12:25.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.8C, Moisture=43.9%, Light=510lux, Humidity=68.9%, CO2=657ppm
[2025-07-31 06:12:30.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.7C, Moisture=45.6%, Light=589lux, Humidity=69.7%, CO2=676ppm
[2025-07-31 06:12:30.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.0C, Moisture=45.4%, Light=578lux, Humidity=68.2%, CO2=589ppm
[2025-07-31 06:12:30.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.1C, Moisture=37.4%, Light=576lux, Humidity=50.6%, CO2=373ppm
[2025-07-31 06:12:30.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.2C, Moisture=47.9%, Light=533lux, Humidity=64.3%, CO2=655ppm
[2025-07-31 06:12:30.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.0C, Moisture=35.6%, Light=544lux, Humidity=51.5%, CO2=718ppm
[2025-07-31 06:12:35.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.1C, Moisture=44.1%, Light=518lux, Humidity=41.0%, CO2=415ppm
[2025-07-31 06:12:35.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.3C, Moisture=45.8%, Light=671lux, Humidity=51.9%, CO2=676ppm
[2025-07-31 06:12:35.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.1C, Moisture=41.6%, Light=538lux, Humidity=65.3%, CO2=441ppm
[2025-07-31 06:12:35.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.3C, Moisture=47.9%, Light=520lux, Humidity=41.7%, CO2=435ppm
[2025-07-31 06:12:35.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=26.2C, Moisture=46.6%, Light=515lux, Humidity=68.6%, CO2=621ppm
[2025-07-31 06:12:40.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.2C, Moisture=44.8%, Light=526lux, Humidity=52.8%, CO2=479ppm
[2025-07-31 06:12:40.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.5C, Moisture=36.8%, Light=663lux, Humidity=60.9%, CO2=644ppm
[2025-07-31 06:12:40.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.3C, Moisture=43.6%, Light=525lux, Humidity=56.4%, CO2=766ppm
[2025-07-31 06:12:40.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.9C, Moisture=44.8%, Light=664lux, Humidity=61.9%, CO2=408ppm
[2025-07-31 06:12:40.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=26.2C, Moisture=39.4%, Light=668lux, Humidity=41.3%, CO2=718ppm
[2025-07-31 06:12:45.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.4C, Moisture=42.1%, Light=629lux, Humidity=56.2%, CO2=563ppm
[2025-07-31 06:12:45.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.2C, Moisture=36.4%, Light=601lux, Humidity=44.5%, CO2=361ppm
[2025-07-31 06:12:45.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=22.9C, Moisture=35.1%, Light=698lux, Humidity=45.5%, CO2=561ppm
[2025-07-31 06:12:45.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.7C, Moisture=46.0%, Light=667lux, Humidity=51.2%, CO2=568ppm
[2025-07-31 06:12:45.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.2C, Moisture=43.4%, Light=581lux, Humidity=47.6%, CO2=583ppm
[2025-07-31 06:12:50.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.5C, Moisture=47.5%, Light=517lux, Humidity=67.6%, CO2=647ppm
[2025-07-31 06:12:50.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=26.1C, Moisture=42.2%, Light=543lux, Humidity=55.8%, CO2=496ppm
[2025-07-31 06:12:50.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.7C, Moisture=43.5%, Light=539lux, Humidity=50.3%, CO2=760ppm
[2025-07-31 06:12:50.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.5C, Moisture=47.0%, Light=512lux, Humidity=46.8%, CO2=707ppm
[2025-07-31 06:12:50.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.9C, Moisture=37.6%, Light=599lux, Humidity=44.5%, CO2=465ppm
[2025-07-31 06:12:55.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.6C, Moisture=42.3%, Light=640lux, Humidity=64.2%, CO2=717ppm
[2025-07-31 06:12:55.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.7C, Moisture=43.5%, Light=662lux, Humidity=51.6%, CO2=413ppm
[2025-07-31 06:12:55.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.6C, Moisture=44.0%, Light=558lux, Humidity=68.4%, CO2=722ppm
[2025-07-31 06:12:55.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.7C, Moisture=43.5%, Light=697lux, Humidity=41.9%, CO2=354ppm
[2025-07-31 06:12:55.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.8C, Moisture=47.6%, Light=632lux, Humidity=53.4%, CO2=657ppm
[2025-07-31 06:13:00.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.5C, Moisture=44.1%, Light=678lux, Humidity=50.3%, CO2=481ppm
[2025-07-31 06:13:00.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.4C, Moisture=46.6%, Light=535lux, Humidity=48.9%, CO2=561ppm
[2025-07-31 06:13:00.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.6C, Moisture=39.9%, Light=540lux, Humidity=49.0%, CO2=694ppm
[2025-07-31 06:13:00.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.9C, Moisture=37.7%, Light=503lux, Humidity=56.1%, CO2=392ppm
[2025-07-31 06:13:00.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.3C, Moisture=42.4%, Light=504lux, Humidity=52.7%, CO2=512ppm
[2025-07-31 06:13:05.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=22.9C, Moisture=42.1%, Light=577lux, Humidity=64.1%, CO2=718ppm
[2025-07-31 06:13:05.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.1C, Moisture=37.7%, Light=669lux, Humidity=48.5%, CO2=695ppm
[2025-07-31 06:13:05.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.0C, Moisture=35.3%, Light=529lux, Humidity=56.1%, CO2=373ppm
[2025-07-31 06:13:05.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.8C, Moisture=37.7%, Light=588lux, Humidity=55.8%, CO2=742ppm
[2025-07-31 06:13:05.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.8C, Moisture=37.1%, Light=685lux, Humidity=43.6%, CO2=424ppm
[2025-07-31 06:13:10.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.0C, Moisture=46.8%, Light=652lux, Humidity=44.3%, CO2=435ppm
[2025-07-31 06:13:10.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=26.2C, Moisture=45.5%, Light=594lux, Humidity=56.3%, CO2=506ppm
[2025-07-31 06:13:10.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.9C, Moisture=41.4%, Light=666lux, Humidity=67.6%, CO2=720ppm
[2025-07-31 06:13:10.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.0C, Moisture=46.5%, Light=543lux, Humidity=46.5%, CO2=519ppm
[2025-07-31 06:13:10.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.1C, Moisture=39.3%, Light=657lux, Humidity=52.6%, CO2=379ppm
[2025-07-31 06:13:15.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.1C, Moisture=40.8%, Light=526lux, Humidity=59.9%, CO2=585ppm
[2025-07-31 06:13:15.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.2C, Moisture=39.1%, Light=558lux, Humidity=64.8%, CO2=678ppm
[2025-07-31 06:13:15.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=26.4C, Moisture=36.6%, Light=573lux, Humidity=57.2%, CO2=363ppm
[2025-07-31 06:13:15.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.4C, Moisture=35.6%, Light=630lux, Humidity=50.2%, CO2=424ppm
[2025-07-31 06:13:15.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.9C, Moisture=42.9%, Light=548lux, Humidity=54.5%, CO2=482ppm
[2025-07-31 06:13:20.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.2C, Moisture=38.8%, Light=614lux, Humidity=54.6%, CO2=695ppm
[2025-07-31 06:13:20.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.8C, Moisture=37.4%, Light=651lux, Humidity=47.5%, CO2=432ppm
[2025-07-31 06:13:20.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.6C, Moisture=41.9%, Light=542lux, Humidity=51.9%, CO2=635ppm
[2025-07-31 06:13:20.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.0C, Moisture=42.6%, Light=579lux, Humidity=65.9%, CO2=496ppm
[2025-07-31 06:13:20.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.2C, Moisture=40.5%, Light=567lux, Humidity=44.9%, CO2=557ppm
[2025-07-31 06:13:25.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.7C, Moisture=41.6%, Light=581lux, Humidity=67.4%, CO2=517ppm
[2025-07-31 06:13:25.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.6C, Moisture=37.1%, Light=500lux, Humidity=41.4%, CO2=402ppm
[2025-07-31 06:13:25.000] WARN  MoistureMonitor[id=1007]: Moisture dropped to 37.1%
[2025-07-31 06:13:25.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.4C, Moisture=47.5%, Light=641lux, Humidity=44.0%, CO2=588ppm
[2025-07-31 06:13:25.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.0C, Moisture=38.5%, Light=652lux, Humidity=48.2%, CO2=609ppm
[2025-07-31 06:13:25.000] WARN  MoistureMonitor[id=1009]: Moisture dropped to 38.5%
[2025-07-31 06:13:25.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.3C, Moisture=38.7%, Light=634lux, Humidity=57.8%, CO2=486ppm
[2025-07-31 06:13:25.000] WARN  MoistureMonitor[id=1010]: Moisture dropped to 38.7%
[2025-07-31 06:13:25.000] ERROR PumpCtrl[id=2001]: Irrigation pump failed to start
[2025-07-31 06:13:25.000] DEBUG SensorHub: Retrying pump startup...
[2025-07-31 06:13:25.000] INFO  PumpCtrl[id=2001]: Pump started successfully after retry
[2025-07-31 06:13:30.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.2C, Moisture=40.9%, Light=640lux, Humidity=64.2%, CO2=384ppm
[2025-07-31 06:13:30.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.6C, Moisture=37.8%, Light=632lux, Humidity=42.9%, CO2=414ppm
[2025-07-31 06:13:30.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.4C, Moisture=47.0%, Light=696lux, Humidity=66.6%, CO2=789ppm
[2025-07-31 06:13:30.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.1C, Moisture=44.1%, Light=696lux, Humidity=42.7%, CO2=454ppm
[2025-07-31 06:13:30.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.2C, Moisture=39.1%, Light=573lux, Humidity=51.0%, CO2=475ppm
[2025-07-31 06:13:35.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.6C, Moisture=38.7%, Light=594lux, Humidity=56.9%, CO2=353ppm
[2025-07-31 06:13:35.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.6C, Moisture=42.5%, Light=680lux, Humidity=44.5%, CO2=792ppm
[2025-07-31 06:13:35.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.8C, Moisture=43.8%, Light=509lux, Humidity=61.1%, CO2=537ppm
[2025-07-31 06:13:35.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.5C, Moisture=42.2%, Light=685lux, Humidity=50.6%, CO2=696ppm
[2025-07-31 06:13:35.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.2C, Moisture=37.6%, Light=548lux, Humidity=49.3%, CO2=511ppm
[2025-07-31 06:13:40.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.5C, Moisture=39.3%, Light=638lux, Humidity=48.0%, CO2=369ppm
[2025-07-31 06:13:40.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.6C, Moisture=47.8%, Light=568lux, Humidity=66.9%, CO2=608ppm
[2025-07-31 06:13:40.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.3C, Moisture=37.9%, Light=652lux, Humidity=55.8%, CO2=633ppm
[2025-07-31 06:13:40.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.7C, Moisture=36.6%, Light=601lux, Humidity=47.1%, CO2=413ppm
[2025-07-31 06:13:40.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.3C, Moisture=46.3%, Light=700lux, Humidity=57.2%, CO2=400ppm
[2025-07-31 06:13:45.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.3C, Moisture=43.0%, Light=537lux, Humidity=61.3%, CO2=652ppm
[2025-07-31 06:13:45.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.0C, Moisture=38.7%, Light=543lux, Humidity=60.5%, CO2=595ppm
[2025-07-31 06:13:45.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.5C, Moisture=45.3%, Light=676lux, Humidity=60.8%, CO2=669ppm
[2025-07-31 06:13:45.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.4C, Moisture=42.5%, Light=625lux, Humidity=65.8%, CO2=709ppm
[2025-07-31 06:13:45.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=26.3C, Moisture=36.6%, Light=630lux, Humidity=62.3%, CO2=456ppm
[2025-07-31 06:13:50.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.1C, Moisture=36.8%, Light=524lux, Humidity=60.2%, CO2=723ppm
[2025-07-31 06:13:50.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.4C, Moisture=43.3%, Light=506lux, Humidity=46.0%, CO2=517ppm
